Número de documento precedente;Número de documento del documento de ref;Ejercicio para el número de documento FI;Período;Texto tipo de valor;Contra presupuesto p.importe verific.en;Contra presupuesto p.importe verific.en;Moneda transacción;Fondo;Sociedad;Fecha de actualización del control presu;Fe.contabilización;Posición presupuestaria;Denominación de posición presupuestaria;Centro gestor;Nº documento de pago;Clase de importe;Texto;Acreedor;Cuenta de mayor;Responsable de centro gestor en modelo d;Entidad CP;Denominación del fondo;Clase de fondos;Denominación del centro gestor;Tipo pos.presup.;Ejercicio;Programa de financiación;Denominación del área funcional;Denominación proyecto presupuestario;Denominación de operación CO;Número transacción;Centro de coste
3200012310;100013890;2021;12;Facturas; 1 991 718 ; 1 991 718 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;COMISION POR CONECTIVIDAD 31.05.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 92 000 ; 92 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;COMISION POR CONECTIVIDAD 31.05.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 6 532 897 ; 6 532 897 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;REVER PARC 100004756 COMIS CONECT 11052021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 135 750 ; 135 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;REVER PARC 100004756 COMIS CONECT 11052021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 2 383 657 ; 2 383 657 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;COMIS DIGIT, NOTAS DEBITO COMISION SDPEC-101-2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 53 428 095 ; 53 428 095 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;REGISTRO PAGO SEGÃƒÅ¡N EST CTA Y TN-UCI-0580-2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; (2 157 998); (2 157 998);CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;TRASLADO TEC ABRIL 2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013890;2021;12;Facturas; 10 000 000 ; 10 000 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013890;Original;COMISION SERV SINPE DGT ABRIL 2021, S/EST CTA;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095213879;
3200012310;100013891;2021;12;Facturas; (786 166); (786 166);CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;TRASLADO TEC MAYO 2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 10 000 000 ; 10 000 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION SERV SINPE DGT MAYO 2021, S/EST CTA;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 7 836 893 ; 7 836 893 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 30.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 123 750 ; 123 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 30.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 8 161 893 ; 8 161 893 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 29.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 119 750 ; 119 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 29.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 763 452 ; 4 763 452 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 28.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 70 500 ; 70 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 28.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 005 449 ; 4 005 449 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 25.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 113 500 ; 113 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 25.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 022 700 ; 4 022 700 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 24.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 75 500 ; 75 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 24.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 146 314 ; 4 146 314 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 23.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 84 750 ; 84 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 23.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 6 292 629 ; 6 292 629 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 22.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 114 750 ; 114 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 22.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 585 717 ; 4 585 717 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 21.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 71 500 ; 71 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 21.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 3 410 730 ; 3 410 730 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 18.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 83 000 ; 83 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 18.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 6 099 666 ; 6 099 666 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 17.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 85 000 ; 85 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 17.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 29 723 246 ; 29 723 246 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 16.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 131 000 ; 131 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 16.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 17 708 853 ; 17 708 853 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 15.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 125 750 ; 125 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 15.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 7 140 705 ; 7 140 705 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 14.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 87 750 ; 87 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 14.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 5 336 989 ; 5 336 989 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 11.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 100 000 ; 100 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 11.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 3 890 837 ; 3 890 837 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 10.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 103 250 ; 103 250 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 10.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 3 522 098 ; 3 522 098 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 09.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 100 750 ; 100 750 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 09.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 780 416 ; 4 780 416 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 08.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 127 000 ; 127 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 08.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 926 682 ; 2 926 682 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 07.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 72 000 ; 72 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 07.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 594 527 ; 2 594 527 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 04.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 87 500 ; 87 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 04.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 456 048 ; 2 456 048 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 03.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 99 500 ; 99 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 03.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 339 882 ; 2 339 882 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 02.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 85 500 ; 85 500 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 02.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 3 369 818 ; 3 369 818 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 01.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 164 000 ; 164 000 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION POR CONECTIVIDAD 01.06.2021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 045 685 ; 4 045 685 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 30062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 856 915 ; 4 856 915 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 30062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 394 829 ; 2 394 829 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 29062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 17 635 876 ; 17 635 876 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 29062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 2 729 511 ; 2 729 511 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 28062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 5 720 095 ; 5 720 095 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 28062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 1 757 037 ; 1 757 037 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 25062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 921 409 ; 4 921 409 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 25062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 3 557 988 ; 3 557 988 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 24062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 4 512 278 ; 4 512 278 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 24062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
3200012310;100013891;2021;12;Facturas; 1 484 208 ; 1 484 208 ;CRC;280;G206;22/12/2021;22/12/2021;E-10306;;20613402;100013891;Original;COMISION ILI 23062021;;5120306100;CARGAINICIAL;PEJC;Tit.Val.Deuda Intern;PROPIO;Gestión Ing. Int.;3;2021;206;SERVICIOS PUBLICOS GENERA;Proyecto Presupuesta;Contab.ctas.mayor;3000000095214163;
